사업유형,사업번호,사업계획변경순번,사업년도,사업명,심사상태코드,최초심의일자,심의요청일,심의종료일,삭제여부
사회서비스형,2023-04909,1,2023,아동교육시설서비스,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-09 00:00,N
공익활동형,2023-03647,4,2023,경로당급식도우미,승인완료,2023-09-19 00:00,2022-12-08 00:00,2022-12-13 00:00,N
공익활동형,2023-03671,1,2023,아동안전보호,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-14 00:00,N
시장형,2023-04317,2,2023,수려한찬사업,승인완료,2022-12-22 00:00,2022-12-22 00:00,2022-12-22 00:00,N
공익활동형,2023-04788,3,2023,호수공원클린캠페인,승인완료,2023-04-05 00:00,2023-04-03 00:00,2022-12-14 00:00,N
공익활동형,2023-05119,3,2023,폐의약품수거 친환경지킴이활동,승인완료,2023-07-10 00:00,2022-12-08 00:00,2022-12-09 00:00,N
사회서비스형,2023-06122,3,2023,시니어 금융도우미,승인완료,2022-12-21 00:00,2022-12-21 00:00,2022-12-24 00:00,N
공익활동형,2023-06208,2,2023,복지시설봉사,승인완료,2023-01-09 00:00,2023-01-05 00:00,2022-12-13 00:00,N
시장형,2023-06275,4,2023,Cafe愛오다-의창구청점,승인완료,2023-06-21 00:00,2022-12-23 00:00,2022-12-23 00:00,N
사회서비스형,2023-03546,1,2023,경로당 행정도우미,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-15 00:00,N
시장형,2023-03943,3,2023,보람농장,승인완료,2022-12-19 00:00,2022-12-19 00:00,2022-12-19 00:00,N
공익활동형,2023-04293,1,2023,공공복지시설도우미,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
사회서비스형,2023-05032,1,2023,온종일돌봄시설 지원사업,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-13 00:00,N
공익활동형,2023-06330,4,2023,노인여가복지시설관리지원,승인완료,2023-07-19 00:00,2023-01-27 00:00,2022-12-14 00:00,N
공익활동형,2023-06383,5,2023,실버야간지킴이,승인완료,2023-01-09 00:00,2023-01-09 00:00,2022-12-13 00:00,N
공익활동형,2023-06384,4,2023,스쿨존안전지킴이,승인완료,2023-09-19 00:00,2023-09-07 00:00,2022-12-12 00:00,N
사회서비스형,2023-04042,1,2023,시니어 컨설턴트,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-21 00:00,N
사회서비스형,2023-04061,1,2023,경로식당도우미,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-16 00:00,N
공익활동형,2023-04200,2,2023,온사랑경로대학,승인완료,2023-01-03 00:00,2023-01-03 00:00,2022-12-21 00:00,N
공익활동형,2023-04487,1,2023,문화재지킴이,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-15 00:00,N
공익활동형,2023-10999,2,2023,건강시설지킴이,승인완료,2022-12-19 00:00,2022-12-19 00:00,2022-12-20 00:00,N
시장형,2023-04911,6,2023,카페온1호점,승인완료,2023-08-24 00:00,2023-08-24 00:00,2022-12-22 00:00,N
시장형,2023-05148,2,2023,천연비누만들기사업,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-20 00:00,N
공익활동형,2023-05154,2,2023,스쿨존 교통지원봉사 (상도안전지기),승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-17 00:00,N
사회서비스형,2023-05155,2,2023,남산센터돌봄이,승인완료,2022-12-21 00:00,2022-12-21 00:00,2022-12-22 00:00,N
사회서비스형,2023-04395,3,2023,공공행정업무지원,승인완료,2023-01-31 00:00,2023-01-31 00:00,2022-12-28 00:00,N
공익활동형,2023-04477,3,2023,복지시설도우미,승인완료,2023-01-27 00:00,2023-01-27 00:00,2022-12-27 00:00,N
공익활동형,2023-04592,3,2023,은빛나눔,승인완료,2023-07-03 00:00,2022-12-09 00:00,2022-12-19 00:00,N
사회서비스형,2023-03565,1,2023,제주전통놀이문화사업단,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-15 00:00,N
공익활동형,2023-05213,2,2023,공공시설관리지원,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
사회서비스형,2023-05857,2,2023,보육시설지원,승인완료,2022-12-12 00:00,2022-12-08 00:00,2022-12-09 00:00,N
사회서비스형,2023-04026,2,2023,선생님일보세요,승인완료,2023-02-14 00:00,2022-12-09 00:00,2022-12-19 00:00,N
공익활동형,2023-04306,2,2023,스쿨존교통지원,승인완료,2022-12-30 00:00,2022-12-09 00:00,2022-12-15 00:00,N
시장형,2023-04439,1,2023,쿠키하면 쿠키지,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-14 00:00,N
시장형,2023-04969,3,2023,배움터지킴이,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
시장형,2023-05541,2,2023,도시공사원룸관리,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
공익활동형,2023-04192,4,2023,아이환경보듬이,승인완료,2023-09-20 00:00,2023-09-19 00:00,2022-12-10 00:00,N
공익활동형,2023-04195,1,2023,9988행복지키미,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-12 00:00,N
시장형,2023-05093,1,2023,소이공방사업단,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-16 00:00,N
공익활동형,2023-03824,5,2023,노노케어사업,승인완료,2023-03-28 00:00,2023-03-06 00:00,2022-12-14 00:00,N
공익활동형,2023-05172,2,2023,공공의료 및 복지시설봉사 (상도환경지기),승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-17 00:00,N
공익활동형,2023-05209,1,2023,수호천사업,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-14 00:00,N
공익활동형,2023-05364,2,2023,고군산해양아르미,승인완료,2023-02-17 00:00,2023-02-17 00:00,2022-12-20 00:00,N
사회서비스형,2023-03582,1,2023,노인일자리서포터즈사업,승인완료,2022-12-22 00:00,2022-12-22 00:00,2022-12-27 00:00,N
공익활동형,2023-03592,2,2023,독거노인돌봄,승인완료,2023-01-04 00:00,2023-01-03 00:00,2022-12-15 00:00,N
공익활동형,2023-03706,1,2023,노노케어사업단,승인완료,2022-12-07 00:00,2022-12-07 00:00,2022-12-13 00:00,N
공익활동형,2023-04016,4,2023,환경개선,승인완료,2023-02-06 00:00,2023-02-06 00:00,2022-12-08 00:00,N
사회서비스형,2023-05558,1,2023,실버활동도우미,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-13 00:00,N
공익활동형,2023-05569,1,2023,학교시설지원,반려,2022-12-08 00:00,2022-12-08 00:00,,Y
시장형,2023-05573,2,2023,카페온정,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-19 00:00,N
공익활동형,2023-04023,1,2023,공공시설 학교 청소 봉사 (실버환경지킴이),승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-12 00:00,N
공익활동형,2023-04064,2,2023,깨끗한거리,승인완료,2023-01-10 00:00,2022-12-09 00:00,2022-12-15 00:00,N
공익활동형,2023-04387,2,2023,노노케어지원사업,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
시장형,2023-05361,4,2023,청바지클럽의 오!인절미 브런치카페,승인완료,2023-01-25 00:00,2022-12-19 00:00,2022-12-19 00:00,N
공익활동형,2023-05561,3,2023,공공시설봉사(복지시설),승인완료,2023-01-11 00:00,2023-01-11 00:00,2022-12-16 00:00,N
공익활동형,2023-03764,5,2023,평택문화재수호단,승인완료,2023-03-28 00:00,2023-03-06 00:00,2022-12-15 00:00,N
공익활동형,2023-04716,2,2023,덕진구 꽃밭가꾸기,승인완료,2022-12-19 00:00,2022-12-19 00:00,2022-12-20 00:00,N
공익활동형,2023-05008,1,2023,복지시설지원활동,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-13 00:00,N
사회서비스형,2023-03478,4,2023,복지나눔이,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-14 00:00,N
사회서비스형,2023-03584,3,2023,아동센터보육도우미,삭제요청,2022-12-28 00:00,2022-12-16 00:00,2022-12-16 00:00,Y
시장형,2023-04380,1,2023,실버카페사업단(버들의봄),승인완료,2022-12-22 00:00,2022-12-22 00:00,2022-12-28 00:00,N
공익활동형,2023-04932,2,2023,지역사회 환경개선 봉사,승인완료,2023-06-29 00:00,2022-12-08 00:00,2022-12-08 00:00,N
사회서비스형,2023-05031,4,2023,보육시설지원,승인완료,2023-02-10 00:00,2023-02-06 00:00,2022-12-21 00:00,N
공익활동형,2023-05159,1,2023,보육시설봉사,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-12 00:00,N
공익활동형,2023-05869,3,2023,구미시니어클럽(사서도우미),승인완료,2023-01-02 00:00,2022-12-14 00:00,2022-12-14 00:00,N
사회서비스형,2023-05913,1,2023,노인여가시설교육지원,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-14 00:00,N
공익활동형,2023-06496,2,2023,문화재시설봉사사업,승인완료,2023-01-09 00:00,2022-12-09 00:00,2022-12-19 00:00,N
사회서비스형,2023-04478,3,2023,노인서비스 지원(지역보듬이),승인완료,2023-02-14 00:00,2023-02-10 00:00,2022-12-14 00:00,N
공익활동형,2023-04565,3,2023,학교급식지원,승인완료,2022-12-28 00:00,2022-12-21 00:00,2022-12-27 00:00,N
시장형,2023-04922,5,2023,봉제제품 생산·판매(바느질공방),승인완료,2022-12-22 00:00,2022-12-22 00:00,2022-12-23 00:00,N
공익활동형,2023-05164,1,2023,우리동네환경지킴이,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-15 00:00,N
시장형,2023-05176,1,2023,화통한할매밥상,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-15 00:00,N
시장형,2023-04859,2,2023,효도시니어클럽,승인완료,2022-12-26 00:00,2022-12-26 00:00,2022-12-28 00:00,N
공익활동형,2023-05208,1,2023,행복한 경로당 봉사도우미사업,반려,2022-12-08 00:00,2022-12-08 00:00,,Y
공익활동형,2023-05267,4,2023,우리동네지킴이,승인완료,2023-07-13 00:00,2023-07-10 00:00,2022-12-14 00:00,N
사회서비스형,2023-05523,2,2023,보육시설도우미,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-10 00:00,N
사회서비스형,2023-06516,3,2023,노인시설 서포터즈,승인완료,2022-12-22 00:00,2022-12-22 00:00,2022-12-24 00:00,N
시장형,2023-03935,3,2023,웰빙건강수레4호점사업단,승인완료,2023-04-12 00:00,2023-04-04 00:00,2022-12-20 00:00,N
시장형,2023-03946,1,2023,주차요금징수사업,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
공익활동형,2023-03965,1,2023,사람사는재래시장,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-18 00:00,N
공익활동형,2023-04076,1,2023,(공공시설봉사)아름다운정류소만들기,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
공익활동형,2023-04079,3,2023,복지시설지원,승인완료,2023-02-08 00:00,2023-01-04 00:00,2022-12-09 00:00,N
공익활동형,2023-04149,4,2023,서부 노노케어 활동,승인완료,2023-01-10 00:00,2022-12-15 00:00,2022-12-15 00:00,N
시장형,2023-05131,2,2023,힘모아,승인완료,2022-12-30 00:00,2022-12-16 00:00,2022-12-22 00:00,N
공익활동형,2023-05554,3,2023,노노케어,승인완료,2023-01-17 00:00,2023-01-17 00:00,2022-12-15 00:00,N
시장형,2023-05592,2,2023,새참방앗간,승인완료,2023-08-16 00:00,2022-12-08 00:00,2022-12-22 00:00,N
공익활동형,2023-04058,2,2023,군정소식지띠지작업,승인완료,2023-01-02 00:00,2023-01-02 00:00,2022-12-16 00:00,N
사회서비스형,2023-04598,2,2023,2023년 사회서비스형 장애인시설,승인완료,2023-02-22 00:00,2023-02-22 00:00,2022-12-19 00:00,N
사회서비스형,2023-05073,2,2023,스마트행정지원단,승인완료,2023-02-27 00:00,2023-02-27 00:00,2022-12-15 00:00,N
사회서비스형,2023-03626,2,2023,청춘+플러스사업단 ,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-12 00:00,N
공익활동형,2023-05146,1,2023,지역사회 환경개선(기회),승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-14 00:00,N
사회서비스형,2023-05401,1,2023,꿈키우기아동돌봄사업단,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-15 00:00,N
공익활동형,2023-04097,1,2023,노노상담,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-15 00:00,N
공익활동형,2023-04557,3,2023,공공시설지킴이,승인완료,2023-01-18 00:00,2022-12-28 00:00,2022-12-21 00:00,N
공익활동형,2023-05128,3,2023,수지투게더사업단,변경심사요청,2023-10-06 00:00,2023-10-06 00:00,2022-12-15 00:00,N
공익활동형,2023-05174,2,2023,클린도시지킴이사업,승인완료,2023-01-09 00:00,2022-12-09 00:00,2022-12-15 00:00,N
공익활동형,2023-05631,4,2023,아이사랑지킴이,승인완료,2023-03-02 00:00,2023-02-28 00:00,2022-12-12 00:00,N
사회서비스형,2023-05685,3,2023,영진시설도우미,승인완료,2023-09-19 00:00,2022-12-09 00:00,2022-12-13 00:00,N
공익활동형,2023-04264,1,2023,스쿨존지킴이사업,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-16 00:00,N
공익활동형,2023-04710,2,2023,백련천 관리사업,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-16 00:00,N
시장형,2023-04780,2,2023,"카페,선배시민",승인완료,2023-01-17 00:00,2022-12-08 00:00,2022-12-15 00:00,N
사회서비스형,2023-04799,2,2023,인턴십 컨설턴트,승인완료,2023-02-27 00:00,2023-02-27 00:00,2022-12-21 00:00,N
시장형,2023-05016,2,2023,맛이야기,변경심사요청,2023-10-05 00:00,2023-10-05 00:00,2022-12-14 00:00,N
공익활동형,2023-05020,1,2023,지역아동센터도우미,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-15 00:00,N
공익활동형,2023-04315,3,2023,체육시설관리,승인완료,2023-02-20 00:00,2022-12-12 00:00,2022-12-14 00:00,N
사회서비스형,2023-05043,2,2023,취약계층서비스지원사업,승인완료,2023-03-24 00:00,2022-12-08 00:00,2022-12-09 00:00,N
사회서비스형,2023-05095,1,2023,기타 공공시설 관리지원 - 희망누리사업단,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-13 00:00,N
공익활동형,2023-05103,1,2023,급식도우미,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-14 00:00,N
공익활동형,2023-03982,2,2023,365우리동네지킴이,승인완료,2023-04-03 00:00,2022-12-08 00:00,2022-12-14 00:00,N
공익활동형,2023-04908,2,2023,재활용품질개선지원활동,승인완료,2023-06-29 00:00,2023-06-29 00:00,2022-12-08 00:00,N
사회서비스형,2023-04970,1,2023,취약계층전문서비스(노인관련시설지원),승인완료,2022-12-10 00:00,2022-12-10 00:00,2022-12-13 00:00,N
공익활동형,2023-04617,2,2023,남부 근린시설 관리사업,승인완료,2023-01-04 00:00,2022-12-13 00:00,2022-12-15 00:00,N
시장형,2023-05042,2,2023,소소한한끼,승인완료,2022-12-13 00:00,2022-12-13 00:00,2022-12-14 00:00,N
공익활동형,2023-05051,3,2023,우리마을실버보안관,승인완료,2023-06-01 00:00,2023-05-24 00:00,2022-12-16 00:00,N
사회서비스형,2023-04946,1,2023,노인관련시설지원(나누미),승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-13 00:00,N
사회서비스형,2023-05130,1,2023,청바지클럽의 복지시설인권지킴이,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-15 00:00,N
공익활동형,2023-05196,1,2023,경로당관리지원3,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-14 00:00,N
공익활동형,2023-03668,2,2023,경로당깔끄미사업,승인완료,2023-01-08 00:00,2023-01-03 00:00,2022-12-14 00:00,N
공익활동형,2023-04068,2,2023,전통시장도우미,승인완료,2023-02-21 00:00,2023-02-20 00:00,2022-12-16 00:00,N
공익활동형,2023-04572,1,2023,게이트볼육성지원,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-16 00:00,N
공익활동형,2023-05253,2,2023,재래시장지킴이사업,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-14 00:00,N
공익활동형,2023-05331,2,2023,우리마을가꾸기-3,승인완료,2023-01-05 00:00,2022-12-09 00:00,2022-12-14 00:00,N
공익활동형,2023-05475,1,2023,노노케어,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-13 00:00,N
공익활동형,2023-03991,3,2023,공원푸르미,승인완료,2023-01-18 00:00,2023-01-16 00:00,2022-12-18 00:00,N
사회서비스형,2023-04933,2,2023,시니어급식도우미,승인완료,2022-12-21 00:00,2022-12-21 00:00,2022-12-21 00:00,N
공익활동형,2023-05114,3,2023,스포츠코칭사업,승인완료,2023-07-13 00:00,2022-12-13 00:00,2022-12-14 00:00,N
사회서비스형,2023-05281,1,2023,장애인 시설 지원,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-15 00:00,N
공익활동형,2023-05614,1,2023,공원시설환경개선사업,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-19 00:00,N
공익활동형,2023-04964,3,2023,스쿨존 등하교지원봉사,승인완료,2023-01-19 00:00,2023-01-19 00:00,2022-12-15 00:00,N
시장형,2023-05141,2,2023,학교급식도우미,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-15 00:00,N
공익활동형,2023-04451,1,2023,주정차도우미,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-16 00:00,N
공익활동형,2023-03963,1,2023,공공시설지원사업1,승인완료,2022-12-12 00:00,2022-12-12 00:00,2022-12-13 00:00,N
공익활동형,2023-04975,1,2023,보육시설관리지원활동,승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-08 00:00,N
시장형,2023-04215,4,2023,쉼터 in 가배,승인완료,2022-12-19 00:00,2022-12-19 00:00,2022-12-20 00:00,N
공익활동형,2023-04924,2,2023,공공시설지원관리,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-15 00:00,N
사회서비스형,2023-05169,3,2023,무병장수사업,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
공익활동형,2023-05177,4,2023,공공의료 및 복지시설,승인완료,2023-03-27 00:00,2022-12-12 00:00,2022-12-14 00:00,N
공익활동형,2023-05082,4,2023,복지시설도우미,승인완료,2023-07-26 00:00,2023-07-13 00:00,2022-12-14 00:00,N
공익활동형,2023-05158,3,2023,보육시설봉사,승인완료,2023-04-25 00:00,2022-12-19 00:00,2022-12-19 00:00,N
시장형,2023-05200,3,2023,씨밀레베이커리&카페,승인완료,2022-12-16 00:00,2022-12-16 00:00,2022-12-21 00:00,N
공익활동형,2023-05997,1,2023,지하철이용질서계도사업,승인완료,2022-12-15 00:00,2022-12-15 00:00,2022-12-15 00:00,N
공익활동형,2023-03699,3,2023,공공복지서포터즈,승인완료,2023-08-31 00:00,2022-12-07 00:00,2022-12-09 00:00,N
사회서비스형,2023-04084,1,2023,서부 노인시설 지원,승인완료,2022-12-14 00:00,2022-12-14 00:00,2022-12-16 00:00,N
공익활동형,2023-04235,1,2023,안전방역단,승인완료,2022-12-09 00:00,2022-12-09 00:00,2022-12-14 00:00,N
공익활동형,2023-05762,2,2023,공원 놀이터 등 공공시설봉사,승인완료,2022-12-19 00:00,2022-12-19 00:00,2022-12-20 00:00,N
사회서비스형,2023-05796,2,2023,시니어안전관리원,승인완료,2023-02-28 00:00,2022-12-13 00:00,2022-12-14 00:00,N
공익활동형,2023-04024,5,2023,반짝반짝지킴이,승인완료,2023-06-21 00:00,2023-06-20 00:00,2022-12-18 00:00,N
공익활동형,2023-04480,1,2023,초등학교급식도우미1(사랑의밥퍼봉사단),승인완료,2022-12-08 00:00,2022-12-08 00:00,2022-12-10 00:00,N
