사업유형,사업번호,사업계획변경순번,사업년도,계속사업여부,계속사업시작연도,사업유형코드,비예산여부,특수사업명코드,사업명,관활시도명,시군구코드,관할시군구,기관ID,수행기관시도명,수행기관시군구,사업기간시작일,사업기간종료일,사업계획서상태코드,목표일자리수,최초등록첨부파일,최근승인첨부파일,삭제여부
공익활동형,2022-04807,3,2022,Y,2015,경륜전수 활동(A-23),N,105001,할머니랑 이야기보따리 활동,경상남도,4817000000,진주시,492,경상남도,진주시,2022-01-07,2022-12-31,승인완료,12,2022년+할머니랑이야기보따리사업+활동+계획서(2022)+(최종수정등록) (4).hwp,2022년 할머니이야기보따리 사업계획서.hwp,N
시장형,2022-05226,3,2022,Y,2020,지역영농(E-12),N,105001,장도땅콩영농사업,전라남도,4678000000,보성군,2885,전라남도,보성군,2022-01-03,2022-12-31,승인완료,25,2022년 장도땅콩영농사업 사업계획서.hwp,,N
사회서비스형,2022-05863,1,2022,Y,2021,공공행정업무지원(B-12),N,105001,경찰행정업무지원(교통법률상담사),전라북도,4511000000,전주시,744,전라북도,전주시,2022-01-20,2022-12-30,승인완료,20,2022년+경찰행정업무지원+사업계획서.hwp,,N
시장형,2022-06171,1,2022,Y,2018,기타(E-19),N,105001,쿠킹클래스,서울특별시,1168000000,강남구,149,서울특별시,강남구,2022-01-01,2022-12-31,승인완료,12,시장형_서울강남시니어클럽_2022년_사업계획서_쿠킹클래스.hwp,,N
사회서비스형,2022-06198,3,2022,N,2022,취약계층 공익증진 서비스(B-09),N,105001,스마트시니어도우미,경기도,4119000000,부천시,71,경기도,부천시,2022-02-01,2022-12-31,승인완료,33,2022년 스마트시니어도우미(사서형) 사업계획서.hwp,(수정)2022년+스마트시니어도우미(사서형)+사업계획서.hwp,N
시장형,2022-05267,1,2022,Y,2019,매점(편의점)(E-10),N,105001,도소매사업단,경기도,4113000000,성남시,1889,경기도,성남시,2022-01-01,2022-12-31,승인완료,15,2022년+도소매사업단+사업계획서+최종.hwp,,N
공익활동형,2022-05815,1,2022,Y,2012,도서관 봉사(A-12),N,105001,북소리,경기도,4119000000,부천시,71,경기도,부천시,2022-01-01,2022-12-31,승인완료,58,★2022년 북소리(공익형) 사업계획서.hwp,,N
공익활동형,2022-05986,1,2022,Y,2022,지역사회 환경개선 봉사(A-16),N,105001,우리동네청소마스터,경기도,4155000000,안성시,386083,경기도,안성시,2022-01-03,2022-12-31,승인완료,150,우리동네청소마스터 2022년 사업계획서.hwp,,N
공익활동형,2022-04976,2,2022,N,2022,문화재시설 봉사(A-14),N,105001,평택문화재수호단,경기도,4122000000,평택시,85,경기도,평택시,2022-01-03,2022-12-31,승인완료,16,2022년 평택문화재수호단 사업계획서.hwp,2022년 평택문화재수호단 사업계획서(1차변경).hwp,N
사회서비스형,2022-05035,2,2022,Y,2021,노인 관련 시설지원(B-07),N,105001,노인시설지원서비스(지리산노인통합지원센터),경상남도,4887000000,함양군,2302,경상남도,함양군,2022-01-03,2022-12-30,승인완료,5,2022년 사회서비스형 노인시설시설 사업계획.hwp,,N
공익활동형,2022-11186,4,2022,N,2022,스쿨존교통지원 봉사(A-08),N,105001,배움터지킴이,경기도,4128000000,고양시,61,경기도,고양시,2022-01-06,2022-12-30,승인완료,4,2022년 노인 공익활동 사업계획서(배움터지킴이).hwp,2022년 노인 공익활동 사업계획서(배움터지킴이)예산수정.hwp,N
사회서비스형,2022-11199,1,2022,Y,2019,보육시설(어린이집 등) 지원(B-01),N,105001,어린이집파견단,부산광역시,2653000000,사상구,2536,부산광역시,사상구,2022-02-01,2022-12-23,승인완료,70,9. 2022년 어린이집파견단 사업계획서(완).hwp,,N
공익활동형,2022-11618,5,2022,Y,2022,지역사회 환경개선 봉사(A-16),N,105001,향기나는 옐로우시티(보조),전라남도,4688000000,장성군,393,전라남도,장성군,2022-01-17,2022-12-31,승인완료,1303,지역사회환경개선봉사(향기나는옐로우시티(보조)).hwp,지역사회환경개선봉사(향기나는옐로우시티(보조).hwp,N
공익활동형,2022-04818,1,2022,Y,2015,문화재시설 봉사(A-14),N,105001,문화재지킴이,전라북도,4575000000,임실군,2702,전라북도,임실군,2022-01-03,2022-12-30,승인완료,37,2022년 문화재지킴이 사업계획서.hwp,,N
시장형,2022-05352,1,2022,N,2022,간식류(E-01),N,105001,청춘푸드,경상북도,4711000000,포항시,1338,경상북도,포항시,2022-01-03,2022-12-31,임시,7,사업계획서.pdf,,Y
사회서비스형,2022-06511,1,2022,Y,2022,공공행정업무지원(B-12),N,105001,학교보건행정도우미,전라북도,4511000000,전주시,744,전라북도,전주시,2022-03-01,2022-12-31,임시,35,2022년+학교행정보건도우미+사업계획서.hwp,,Y
공익활동형,2022-05739,4,2022,Y,2020,공원 놀이터 등 공공시설 봉사(A-13),N,105001,행복한 우리모교,경상남도,4827000000,밀양시,739,경상남도,밀양시,2022-01-14,2022-12-31,승인완료,80,2022년 노인사회활동지원사업 사업계획서(우리모교).hwp,2022년 노인사회활동지원사업 사업계획서(우리모교) 최종.hwp,N
시장형,2022-05813,1,2022,N,2022,참기름 및 장류(E-02),N,105001,장인진기름,경기도,4113000000,성남시,1137,경기도,성남시,2022-01-01,2022-12-31,임시,10,12321312.hwp,,Y
사회서비스형,2022-05862,2,2022,Y,2021,노인 관련 시설지원(B-07),N,105001,복지관 공공행정지원사업,경상남도,4825000000,김해시,1493,경상남도,김해시,2022-01-10,2022-12-31,승인완료,24,2022년 사회서비스형 사업계획서(복지관 공공행정지원사업).hwp,,N
공익활동형,2022-05917,2,2022,Y,2007,경륜전수 활동(A-23),N,105001,실버강사파견,인천광역시,2824500000,계양구,158,인천광역시,계양구,2022-01-07,2022-11-30,승인완료,30,2022년 실버강사파견 사업계획서.hwp,,N
사회서비스형,2022-07036,2,2022,N,2022,공공행정업무지원(B-12),N,105001,치매안심 마을건강매니저,인천광역시,2814000000,동구,2891,인천광역시,동구,2022-01-20,2022-12-09,승인완료,16,2022년 치매안심 마을건강매니저 사업계획서.hwp,,N
사회서비스형,2022-07498,3,2022,Y,2022,장애인 서비스 지원(B-06),N,105001,늘해랑사업단,경기도,4117000000,안양시,1248,경기도,안양시,2022-01-03,2022-12-31,승인완료,44,실뱅2022년사업계획서(늘해랑사업단)-수정.hwp,실뱅2022년사업계획서(늘해랑사업단)-확정.hwp,N
공익활동형,2022-04883,1,2022,Y,2009,노노케어(A-01),N,105001,노노케어,서울특별시,1144000000,마포구,799,서울특별시,마포구,2022-01-03,2022-11-30,승인완료,62,2022년노노사업계획서(수정5).hwp,,N
시장형,2022-05272,1,2022,Y,2012,지하철 택배(E-14),N,105001,호암지하철택배,서울특별시,1154500000,금천구,2445,서울특별시,금천구,2022-01-03,2022-12-31,승인완료,20,2022년 호암지하철택배 사업계획서.hwp,,N
공익활동형,2022-05498,2,2022,Y,2021,공공의료 및 복지시설 봉사(A-15),N,105001,디지털도우미,서울특별시,1111000000,종로구,21,서울특별시,종로구,2022-01-03,2022-12-16,승인완료,30,2022년+공익활동+사업계획서(디지털도우미).hwp,2022년 노인공익활동 변경 사업계획서(디지털도우미).hwp,N
시장형,2022-05577,2,2022,Y,2019,기타(E-07),N,105001,실버공작소,경상북도,4711000000,포항시,1338,경상북도,포항시,2022-01-03,2022-12-31,승인완료,32,사업계획서.hwp,,N
공익활동형,2022-05716,1,2022,Y,2020,지역사회 환경개선 봉사(A-16),N,105001,전단지제거사업단,인천광역시,2826000000,서구,1444,인천광역시,서구,2022-01-03,2022-12-16,승인완료,240,2022 전단지제거사업단 사업계획서.hwp,,N
공익활동형,2022-04941,2,2022,Y,2015,건강체조 취미생활 지도(A-20),N,105001,경륜전수,서울특별시,1153000000,구로구,496,서울특별시,구로구,2022-01-03,2022-11-30,승인완료,9,경륜전수+사업계획서.hwp,경륜전수+사업계획서 수정.hwp,N
사회서비스형,2022-06146,3,2022,Y,2019,노인 관련 시설지원(B-07),N,105001,다목적복지사업 도우미,경기도,4113000000,성남시,1413,경기도,성남시,2022-01-03,2022-12-30,승인완료,9,2022년 사회서비스형사업계획서(다목적복지사업도우미).hwp,,N
공익활동형,2022-06212,1,2022,Y,2010,보육시설 봉사(A-10),N,105001,2022년 보육시설 봉사,부산광역시,2635000000,해운대구,1971,부산광역시,해운대구,2022-01-03,2022-12-20,승인완료,30,3. 2022년 노인 공익활동 사업계획서(보육시설).hwp,,N
시장형,2022-06309,4,2022,Y,2018,지역영농(E-12),N,105001,팽성초록마을,경기도,4122000000,평택시,2089,경기도,평택시,2022-01-24,2022-12-30,승인완료,25,2022 시장형 팽성초록마을 사업계획서.hwp,,N
공익활동형,2022-06333,3,2022,Y,2022,공공의료 및 복지시설 봉사(A-15),N,105001,복지시설관리지원,전라남도,4682000000,해남군,248083,전라남도,해남군,2022-01-04,2022-11-30,승인완료,4,2022년 공익형-복지시설관리지원 사업계획서.hwp,,N
공익활동형,2022-05321,3,2022,Y,2012,노노케어(A-01),N,105001,목동실버지기(노노케어),서울특별시,1147000000,양천구,2384,서울특별시,양천구,2022-01-03,2022-12-31,승인완료,40,2022년 노인사회활동지원사업 목동실버지기 사업 계획서.hwp,,N
시장형,2022-05361,1,2022,N,2022,기타(E-19),N,105001,실버배식도우미사업단,부산광역시,2650000000,수영구,2529,부산광역시,수영구,2022-01-01,2022-12-31,반려,35,2022년+실버배식도우미사업단+사업계획서.hwp,,Y
시장형,2022-05375,2,2022,Y,2021,카페(E-08),Y,105001,카페 방송길 86,강원도,4211000000,춘천시,2534,강원도,춘천시,2022-01-01,2022-12-31,반려,15,2022년 시장형사업단 사업계획서_카페 방송길 86 사업단(춘천남부).hwp,,Y
시장형,2022-05105,4,2022,Y,2012,음식점(E-09),N,105001,외식사업단,경상북도,4725000000,상주시,2494,경상북도,상주시,2022-01-03,2022-12-31,승인완료,10,2022년+외식사업단+사업계획서.hwp,,N
공익활동형,2022-05113,3,2022,N,2022,기타(A-19),N,105001,학교환경미화도우미,서울특별시,1120000000,성동구,2555,서울특별시,성동구,2022-02-01,2022-12-30,승인완료,12,2022+학교환경미화도우미+성수종합사회복지관+사업계획서.hwp,2022+학교환경미화도우미+성수종합사회복지관+사업계획서(사업량변경).hwp,N
공익활동형,2022-05448,1,2022,Y,2016,스쿨존교통지원 봉사(A-08),N,105001,교통안전캠페인사업2,광주광역시,2914000000,서구,1467,광주광역시,서구,2022-01-03,2022-12-31,승인완료,43,22년+교통안전캠페인2 사업계획서.hwp,,N
사회서비스형,2022-07582,1,2022,N,2022,교육시설 학습보조(B-04),N,105001,방과후돌봄지원사업단,울산광역시,3171000000,울주군,1919,울산광역시,울주군,2022-01-03,2022-12-24,승인완료,40,22년도+방과후돌봄지원+사업계획서.hwp,,N
공익활동형,2022-04736,2,2022,Y,2019,공원 놀이터 등 공공시설 봉사(A-13),N,105001,관광명소 안전지킴이,대전광역시,3011000000,동구,588,대전광역시,동구,2022-01-03,2022-12-31,승인완료,84,2022년 관광명소 안전지킴이 사업계획서_(2021.11.26).hwp,2022년 관광명소 안전지킴이 사업계획서_ 변경(2022.10.24).hwp,N
공익활동형,2022-07403,1,2022,Y,2022,기타(A-19),N,105001,일자리현장 모니터링,경기도,4136000000,남양주시,1168,경기도,남양주시,2022-01-01,2022-12-31,승인완료,10,2022년 노인공익활동 사업계획서(#현장모니터링단).hwpx,,N
사회서비스형,2022-07554,2,2022,Y,2019,보육시설(어린이집 등) 지원(B-01),N,105001,보육시설지원단,전라남도,4623000000,광양시,108083,전라남도,광양시,2022-01-10,2022-12-30,승인완료,50,보육시설지원단-사업계획서.hwp,,N
공익활동형,2022-05041,1,2022,Y,2015,노노케어(A-01),N,105001,노노케어,서울특별시,1147000000,양천구,2768,서울특별시,양천구,2022-01-01,2022-12-31,승인완료,30,2022년_공익활동+사업계획서.hwp,,N
공익활동형,2022-06105,3,2022,Y,2020,지역사회 환경개선 봉사(A-16),N,105001,재활용분리사업,경상남도,4888000000,거창군,2604,경상남도,거창군,2022-01-03,2022-12-30,승인완료,26,2022년 재활용분리사업계획서-거창.hwp,2022년+재활용분리사업계획서-1.hwp,N
공익활동형,2022-06167,3,2022,Y,2010,도서관 봉사(A-12),N,105001,도서관봉사,부산광역시,2635000000,해운대구,1942,부산광역시,해운대구,2022-01-01,2022-12-31,승인완료,24,[해운대종합사회복지관]도서관봉사 사업계획서.hwp,2022 도서관봉사 사업계획서(수정).hwp,N
사회서비스형,2022-06232,2,2022,Y,2019,온종일돌봄 시설 지원(B-02),N,105001,아이+플러스사업단,경상남도,4827000000,밀양시,18083,경상남도,밀양시,2022-01-03,2022-12-30,승인완료,55,2022년 아이+플러스사업단 사업계획서.hwp,,N
공익활동형,2022-04924,3,2022,Y,2017,공공의료 및 복지시설 봉사(A-15),N,105001,실버환경정비,경상남도,4812000000,창원시,840,경상남도,창원시,2022-01-01,2022-12-31,승인완료,170,22년+실버환경정비+사업계획서.hwp,2022년+실버환경정비+사업계획서 3차 수정.hwp,N
사회서비스형,2022-05819,1,2022,Y,2021,안전관리지원(B-10),N,105001,시니어 보안관,전라북도,4511000000,전주시,744,전라북도,전주시,2022-01-20,2022-12-30,승인완료,25,2022년+시니어보안관+사업계획서.hwp,,N
공익활동형,2022-05825,3,2022,Y,2022,스쿨존교통지원 봉사(A-08),N,105001,지역아동안전지키미,충청북도,4313000000,충주시,711,충청북도,충주시,2022-01-01,2022-12-31,승인완료,360,지역아동안전지키미.pdf,사업계획 변경.pdf,N
공익활동형,2022-06009,4,2022,N,2022,건강체조 취미생활 지도(A-20),N,105001,노인여가시설배움지원사업,경상남도,4822000000,통영시,1059,경상남도,통영시,2022-01-10,2022-12-30,승인완료,20,2022년+사업계획서+_노인여가시설배움지원사업(20명).hwp,2022년+변경사업계획서+_노인여가시설배움지원사업(20명).hwp,N
공익활동형,2022-05995,1,2022,Y,2009,지역사회 환경개선 봉사(A-16),N,105001,산림지킴이,인천광역시,2824500000,계양구,158,인천광역시,계양구,2022-01-07,2022-12-23,승인완료,250,2022년 산림지킴이 사업계획서.hwp,,N
사회서비스형,2022-06147,1,2022,Y,2022,기타(B-15),N,105001,노인일자리 홍보전문가,대구광역시,2711000000,중구,58083,대구광역시,중구,2022-02-01,2022-11-30,임시,8,2022년 사업계획서_노인일자리홍보전문가.hwp,,Y
사회서비스형,2022-06233,2,2022,Y,2019,보육시설(어린이집 등) 지원(B-01),N,105001,남부 보육시설 지원,경기도,4159000000,화성시,1663,경기도,화성시,2022-02-01,2022-12-30,승인완료,17,2022 남부보육시설지원 사업계획서.hwp,,N
공익활동형,2022-06251,1,2022,Y,2016,노노케어(A-01),N,105001,사랑나눔 빨래방,경기도,4183000000,양평군,2763,경기도,양평군,2022-01-01,2022-12-31,승인완료,54,2. 2022사업계획서 사랑나눔 빨래방(노노케어 A-01).hwp,,N
시장형,2022-04830,3,2022,Y,2014,기타(E-19),N,105001,사랑채공방사업,부산광역시,2629000000,남구,2361,부산광역시,남구,2022-01-01,2022-12-31,승인완료,68,"2022년 사랑채공방 사업계획서,,,.hwp",2022년 사랑채공방 사업계획서.hwp,N
공익활동형,2022-06008,4,2022,Y,2006,노노케어(A-01),N,105001,노노케어,서울특별시,1126000000,중랑구,706,서울특별시,중랑구,2022-02-03,2022-12-30,승인완료,35,면목종합사회복지관_2022년 노인사회활동 노노케어 사업 계획서.hwp,면목종합사회복지관_2022년 노인사회활동 노노케어 사업 계획서_수정.hwp,N
공익활동형,2022-06808,2,2022,Y,2022,기타(A-19),N,105001,세무서지원활동(세무대장),부산광역시,2617000000,동구,226,부산광역시,동구,2022-01-03,2022-12-23,승인완료,22,2022년+세무서지원활동+사업계획서.hwp,,N
